Date,Open,High,Low,Close,Volume
2017-03-21,35.35,35.35,35.35,35.35,1.0
2017-03-22,35.05,35.05,35.05,35.05,1.0
2017-03-23,35.27,35.27,35.27,35.27,1.0
2017-03-24,35.37,35.37,35.37,35.37,1.0
2017-03-27,35.12,35.12,35.12,35.12,1.0
2017-03-28,35.35,35.35,35.35,35.35,1.0
2017-03-29,35.54,35.54,35.54,35.54,1.0
2017-03-30,35.64,35.64,35.64,35.64,1.0
2017-03-31,35.61,35.61,35.61,35.61,1.0
2017-04-03,35.78,35.78,35.78,35.78,1.0
2017-04-05,35.98,35.98,35.98,35.98,1.0
2017-04-06,35.98,35.98,35.98,35.98,1.0
2017-04-07,35.85,35.85,35.85,35.85,1.0
2017-04-10,36.0,36.0,36.0,36.0,1.0
2017-04-11,36.22,36.22,36.22,36.22,1.0
2017-04-12,36.08,36.08,36.08,36.08,1.0
2017-04-13,35.94,35.94,35.94,35.94,1.0
2017-04-17,35.79,35.79,35.79,35.79,1.0
2017-04-18,35.64,35.64,35.64,35.64,1.0
2017-04-19,35.68,35.68,35.68,35.68,1.0
2017-04-20,35.74,35.74,35.74,35.74,1.0
2017-04-21,35.59,35.59,35.59,35.59,1.0
2017-04-24,35.88,35.88,35.88,35.88,1.0
2017-04-25,36.24,36.24,36.24,36.24,1.0
2017-04-26,36.43,36.43,36.43,36.43,1.0
2017-04-27,36.39,36.39,36.39,36.39,1.0
